|Dr._DivX|,|0|
|In_the_Dark_(podcast)|,|0|
|Baldwin_Locomotive_Works|,|0|
|ISO_3166-2:KY|,|0|
|Drugs_I_Need|,|0|
|Random_neural_network|,|0|
|ZBasic|,|0|
|Bard_(Dungeons_&_Dragons)|,|0|
|Innovation_economics|,|0|
|Beta_Pyxidis|,|0|
|Comparison_of_LAN_messengers|,|0|
|European_chemical_Substances_Information_System|,|0|
|Amman_Message|,|0|
|World's_largest_palace|,|0|
|Franco-Ontarian_flag|,|0|
|Synaptic_transistor|,|0|
|Sim4|,|0|
|Gemini_Guidance_Computer|,|0|
|The_Hampton_Institute|,|0|
|Jongla|,|0|
|All_Shall_Perish|,|0|
|Superfetation|,|0|
|Pūtātara|,|0|
|Desktop_Dungeons|,|0|
|Iridescence|,|0|
|EU_Open_Data_Portal|,|0|
|D*|,|0|
|Granularity_(parallel_computing)|,|0|
|Vector-radix_FFT_algorithm|,|0|
|Osmos|,|0|
|Hotfrog|,|0|
|Dolorian|,|0|
|EXtensible_Server_Pages|,|1|
|Lisa:_The_Painful|,|0|
|MINUIT|,|0|
|F55_(classification)|,|0|
|Davidon–Fletcher–Powell_formula|,|0|
|Officialese|,|0|
|Odds_algorithm|,|0|
|Shaheen-III|,|0|
|Outline_of_Poland|,|0|
|TC0|,|0|
|Vexi|,|0|
|Geikielite|,|0|
|Thelema|,|0|
|Bastard_brothers|,|0|
|Loews_Cineplex_Entertainment|,|0|
|Harish-Chandra_isomorphism|,|0|
|L'Arc-en-Ciel|,|0|
|CT_pulmonary_angiogram|,|0|
|Pilot_plant|,|0|
|Design_Web_Format|,|1|
|Cycle_polo|,|0|
|Colorimeter_(chemistry)|,|0|
|Kazakhstan|,|0|
|ChalkZone|,|0|
|Computer_poker_player|,|0|
|EFF_DES_cracker|,|0|
|The_Computer_Language_Benchmarks_Game|,|0|
|JQuranTree|,|0|
|Attila_(metalcore_band)|,|0|
|Xenocentrism|,|0|
|123_Marseille|,|0|
|Congo_River|,|0|
|Reeducation_in_Communist_Romania|,|0|
|Folgerphone|,|0|
|Random_indexing|,|0|
|Horapollo|,|0|
|Pisces_I_(dwarf_galaxy)|,|0|
|Area_codes_in_Mexico_by_code|,|0|
|Robert_Wilensky|,|0|
|DONKEY.BAS|,|0|
|YASARA|,|0|
|Kono_Mystery_ga_Sugoi!|,|0|
|Snit|,|0|
|Indicator_bacteria|,|0|
|Google_Street_View_in_Europe|,|0|
|Dependent_type|,|0|
|PhosphoSitePlus|,|0|
|Summum|,|0|
|Detrended_fluctuation_analysis|,|0|
|Quaternary_cubic|,|0|
|LRLL_54361|,|0|
|Jaguar_D-Type|,|0|
|P/B_ratio|,|0|
|XML_Interface_for_Network_Services|,|0|
|Lively_Kernel|,|0|
|NGC_6293|,|0|
|LW9|,|0|
|ISO_3166-2:BZ|,|0|
|BMC_Systems_Biology|,|0|
|Outline_of_Nicaragua|,|0|
|Holmes_(computer)|,|0|
|Matthew_3:11|,|0|
|TWX_(magazine)|,|0|
|Gunpoint_(video_game)|,|0|
|Ashok_Row_Kavi|,|0|
|Function_point|,|0|
|Ford_Falcon_(BF)|,|0|
|Visual_language|,|0|
|Sigillaria|,|0|
|1087_Arabis|,|0|
|The_Chicken_and_the_Pig|,|0|
|Human_impact_on_the_environment|,|0|
|HD_217107_c|,|0|
|Standing_crop|,|0|
|NGC_232|,|0|
|HD_130084|,|0|
|Thriller_(viral_video)|,|0|
|Collapse_of_the_Royal_Plaza_Hotel|,|0|
|Queer_theology|,|0|
|Leopold_and_Rudolf_Blaschka|,|0|
|Media_engagement_framework|,|0|
|McAlpine_v_Bercow|,|0|
|System_for_Electronic_Document_Analysis_and_Retrieval|,|0|
|Cuestión_moral:_si_el_chocolate_quebranta_el_ayuno_eclesiástico|,|0|
|Rural_area|,|0|
|The_Acid|,|0|
|System_requirements_specification|,|0|
|Stibarsen|,|0|
|Nothoceros|,|0|
|Tersus|,|1|
|Debt-to-capital_ratio|,|0|
|Vala_(programming_language)|,|1|
|Radio_Bearer_in_UMTS|,|0|
|Debutante|,|0|
|Jordan–Wigner_transformation|,|0|
|List_of_types_of_XML_schemas|,|0|
|Modified_Richardson_iteration|,|0|
|Earth_Group|,|0|
|International_rankings_of_Honduras|,|0|
|Pikey|,|0|
|Soils_of_Fate|,|0|
|Apache_HBase|,|0|
|Bitard|,|0|
|Monasticism|,|0|
|Hostile_architecture|,|0|
|Govind_Pashu_Vihar_National_Park_and_Sanctuary|,|0|
|967_Helionape|,|0|
|5855_Yukitsuna|,|0|
|Commuter_Cars_Tango|,|0|
|Desmond_G._Higgins|,|0|
|Unrestricted_Hartree–Fock|,|0|
|Mobile_computer-supported_collaborative_learning|,|0|
|SpiNNaker|,|0|
|Speech_Synthesis_Markup_Language|,|1|
|Scalable_Vector_Graphics|,|1|
|N-version_programming|,|0|
|Nemesea|,|0|
|Leapfrogging|,|0|
|Vladimir_Damgov|,|0|
|Arctic_sea_ice_ecology_and_history|,|0|
|Raja|,|0|
|World_Rainforest_Movement|,|0|
|Gerlachovský_štít|,|0|
|SofCheck_Inspector|,|0|
|Jindal_Steel_and_Power|,|0|
|Independent_Macedonia_(1944)|,|0|
|Virtual_Teaching_Collection|,|0|
|Aakash_(tablet)|,|0|
|NGC_89|,|0|
|Cellular_algebra|,|0|
|Ford_Taurus_X|,|0|
|List_of_airports_by_IATA_code:_U|,|0|
|Chevalley_restriction_theorem|,|0|
|Sitelink|,|0|
|Left_corner|,|0|
|Sand_table|,|0|
|The_Breeders|,|0|
|Wiki_Conference_India|,|0|
|The_Bad_Breed|,|0|
|Grizzly_Creek_Redwoods_State_Park|,|0|
|False_radiosity|,|0|
|Cavalieri's_quadrature_formula|,|0|
|NGC_3603-B|,|0|
|Anton_(computer)|,|0|
|Imaging_cycler_microscopy|,|0|
|JBoss_Enterprise_Application_Platform|,|0|
|Pneumonoultramicroscopicsilicovolcanoconiosis|,|0|
|NGC_1984|,|0|
|Rynersonite|,|0|
|ILOG|,|0|
|Indianapolis_500_traditions|,|0|
|American_Truck_Simulator|,|0|
|Rank_correlation|,|0|
|Ford_Bronco_II|,|0|
|Existential_risk_from_artificial_general_intelligence|,|0|
|Trojitá|,|0|
|INGENIAS|,|0|
|Colocation_centre|,|0|
|MOA-2007-BLG-400L|,|0|
|Martyrs_of_Japan|,|0|
|SAARC_Secretary_General|,|0|
|Uniqueness_type|,|0|
|Da_Youngsta's|,|0|
|Steal_the_Bacon|,|0|
|Pavo_in_Chinese_astronomy|,|0|
|Alpina_B10_Bi-Turbo|,|0|
|Yo-yo_problem|,|0|
|Sugar_bush|,|0|
|Minimalism_(computing)|,|0|
|Mazda3|,|0|
|Linux_Lite|,|0|
|Chozen|,|0|
|PR2_(classification)|,|0|
|Hikari_no_Signal|,|0|
|Byggnadsarbetaren|,|0|
|Retention_and_protention|,|0|
|Crystal_Fighters|,|0|
|Outline_of_Afghanistan|,|0|
|Enchanted_loom|,|0|
|Gizmo5|,|0|
|Cochran–Mantel–Haenszel_statistics|,|0|
|Clip_(compiler)|,|0|
|Grey_alien|,|0|
|Apache_Wave|,|0|
|Puffer_train|,|0|
|Flail_space_model|,|0|
|Maria_Cristina_Facchini|,|0|
|The_Havana_Pitbulls|,|0|
|Tree_rearrangement|,|0|
|List_of_development_aid_country_donors|,|0|
|Sculptor_in_Chinese_astronomy|,|0|
|Psychochemical_warfare|,|0|
|Ministry_of_Communications_and_Information_Technology_(Egypt)|,|0|
|Leo_(astrology)|,|0|
|Holmfirth_floods|,|0|
|Yanaki_and_Milton_Manaki|,|0|
|PythonAnywhere|,|0|
|Real_tree|,|0|
|Common_Lisp|,|1|
|Nutrient_management|,|0|
|Kindred_the_Family_Soul|,|0|
|Income_deprivation_affecting_children_index_(UK)|,|0|
|Masyanya|,|0|
|Nature_(essay)|,|0|
|Reverse_Monte_Carlo|,|0|
|B-Step_Sequencer|,|0|
|Cyathea_recommutata|,|0|
|Marcel_the_Shell_with_Shoes_On|,|0|
|Yahoo_Beijing_Global_R&D_Center|,|0|
|David_States|,|0|
|Context_MBA|,|0|
|Pseudomonas_genome_database|,|0|
|List_of_the_largest_islands_in_the_North_Sea|,|0|
|Blowin'_(song)|,|0|
|Another_War|,|0|
|ISO_3166-2:WF|,|0|
|Commandaria|,|0|
|Ballistics_(video_game)|,|0|
|Everybody_Draw_Mohammed_Day|,|0|
|Astove_Island|,|0|
|O3Spaces|,|0|
|Hole_(band)|,|0|
|Samsung_Galaxy_Note_3|,|0|
|Gog_and_Magog|,|0|
|Textpattern|,|0|
|The_Darkness_II|,|0|
|League_of_the_Southwest|,|0|
|Unity_of_Command_(video_game)|,|0|
|Mnemosyne_(software)|,|0|
|XMTC|,|1|
|Nubbin_(landform)|,|0|
|Terms_for_Syriac_Christians|,|0|
|Samsung_Galaxy_Tab_3_7.0|,|0|
|DECtalk|,|0|
|Arghul|,|0|
|Audio_file_format|,|0|
|Maberry_and_Walker|,|0|
|Gerrit_(software)|,|0|
|International_rankings_of_Israel|,|0|
|BacMap|,|0|
|Crow_Black_Chicken|,|0|
|Dope_(band)|,|0|
|Drunk_walking|,|0|
|Beta_Crucis|,|0|
|Short_range_order|,|0|
|PriceRunner|,|0|
|Enfer|,|0|
|Tmesipteris_truncata|,|0|
|String_Theory_(artist_collective)|,|0|
|Fact,_Fiction,_and_Forecast|,|0|
|Paesia|,|0|
|Kepler-24|,|0|
|Reynolds_stress_equation_model|,|0|
|Andrew_Conrad_(geneticist)|,|0|
|Program_analysis|,|0|
|Pannaiyar_Caste|,|0|
|Indo-European_languages|,|0|
|Epsilon_Volantis|,|0|
|41_Lyncis|,|0|
|Libra_(astrology)|,|0|
|Noppera-bō|,|0|
|Animoog|,|0|
|Tsubame_(supercomputer)|,|0|
|WSPR_(amateur_radio_software)|,|0|
|Priority_Sector_Lending_Certificates|,|0|
|Inner_Sanctum_(band)|,|0|
|Superspace|,|0|
|Invent_This!|,|0|
|Tehilla_Lichtenstein|,|0|
|Multiplan|,|0|
|DENIS-P_J020529.0-115925|,|0|
|Sea_ice_microbial_communities|,|0|
|Volvo_XC40|,|0|
|Body_orifice|,|0|
|Cha_110913-773444|,|0|
|Case–Shiller_index|,|0|
|Positive_systems|,|0|
|Legion_of_Net.Heroes|,|0|
|85_Aquarii|,|0|
|Aztaka|,|0|
|Spite_fence|,|0|
|Lower_Prospect_Canal_Reserve|,|0|
|Christoffel–Darboux_formula|,|0|
|Galileo_affair|,|0|
|Jaron_Lanier|,|0|
|Raita_algorithm|,|0|
|Vanessa_Fox|,|0|
|List_of_most_viewed_online_trailers_in_the_first_24_hours|,|0|
|Children_of_Bodom|,|0|
|Three-taxon_analysis|,|0|
|Stratton_Brothers_case|,|0|
|Interaction_design|,|0|
|Capital_accumulation|,|0|
|OASIS_SOA_Reference_Model|,|0|
|Baumslag–Solitar_group|,|0|
|Pandora_(musical_group)|,|0|
|Mikhail_Bystrov|,|0|
|P_system|,|0|
|New_Lab|,|0|
|Xiaowei|,|0|
|Celebrate_the_Nun|,|0|
|Pre-Code_sex_films|,|0|
|Neuron_(software)|,|0|
|Acer_beTouch_E100/E101|,|0|
|Bertram_Raphael|,|0|
|Systematics|,|0|
|Tata_Venture|,|0|
|Sailing_at_the_1976_Summer_Olympics_–_Soling|,|0|
|1741_Giclas|,|0|
|Hot_and_cold_cognition|,|0|
|Breeder_(cellular_automaton)|,|0|
|DesktopTwo|,|0|
|Service_pack|,|0|
|Process|,|0|
|Danelectro_Amp-in-case|,|0|
|Hosmer–Lemeshow_test|,|0|
|Electronic_bagpipes|,|0|
|Pseudorandom_permutation|,|0|
|CP_Lacertae|,|0|
|McCallum_and_Tarry|,|0|
|Jewel_Pod|,|0|
|Forestry_literature|,|0|
|Canada_Geographic_Information_System|,|0|
|Latin_square|,|0|
|HAT-P-1b|,|0|
|PowerDEVS|,|0|
|Semi-simplicity|,|0|
|GXL|,|1|
|NDepend|,|0|
|Bass_Brothers|,|0|
|Eleven_Past_One|,|0|
|Gymnocarpium|,|0|
|Continental_shelf|,|0|
|1333_Cevenola|,|0|
|Schisandra|,|0|
|Manchester_Mark_1|,|0|
|Yellowstone_fires_of_1988|,|0|
|Lacrosse|,|0|
|Oh_Darling|,|0|
|The_Hidden_Wiki|,|0|
|Philosophy_of_information|,|0|
|Outboard_gear|,|0|
|Modern_C++_Design|,|0|
|Necrophagia|,|0|
|Affix_grammar_over_a_finite_lattice|,|0|
|Trash_Talk_(band)|,|0|
|3322_Lidiya|,|0|
|Kudit|,|0|
|Tokwe_Mukorsi_Dam|,|0|
|List_of_busiest_ports_by_cargo_tonnage|,|0|
|Białowieża_Forest|,|0|
|Harwell-Boeing_file_format|,|1|
|Chalo_Chatu|,|0|
|Hymenaea_protera|,|0|
|Time_crystal|,|0|
|TEA_(text_editor)|,|0|
|Nigerian_Capital_Development_Fund_(NCDF)|,|0|
|Environmental_resource_management|,|0|
|The_Major_Transitions_in_Evolution|,|0|
|La'cryma_Christi|,|0|
|Gould_designation|,|0|
|Carissa_macrocarpa|,|0|
|Delta_Aquarii|,|0|
|Anamorphosis|,|0|
|X-Play|,|0|
|Wirecast|,|0|
|Russian_boxing|,|0|
|Tokyo_Dawn_Records|,|0|
|Raft_(computer_science)|,|0|
|Sony_Xperia_X|,|0|
|9912_Donizetti|,|0|
|El_Chavo_Animado|,|0|
|Indo-European_ablaut|,|0|
|Zeta2_Muscae|,|0|
|Chemical_Markup_Language|,|1|
|List_of_largest_shopping_malls|,|0|
|Laptop|,|0|
|Bangarang|,|0|
|List_of_best-selling_PC_games|,|0|
|Fear_of_commitment|,|0|
|Ddrescue|,|0|
|Community_of_position|,|0|
|Digital_Fish_Library|,|0|
|Cognitive_Research_Trust|,|0|
|Franklin's_Forest|,|0|
|Higher-Order_Perl|,|0|
|Kolhi|,|0|
|Flue-gas_condensation|,|0|
|Lexicographic_code|,|0|
|Bolesław_Matuszewski|,|0|
|Blocksworld|,|0|
|Fort_Lean|,|0|
|Iron_Monkey_(band)|,|0|
|LG_Optimus_G_Pro|,|0|
|Robinson–Schensted–Knuth_correspondence|,|0|
|Church_of_the_Holy_Sepulchre|,|0|
|Atomistix_ToolKit|,|0|
|Trust_region|,|0|
|List_of_seas|,|0|
|Cyber_spying|,|0|
|Specification_and_Description_Language|,|1|
|Jarrakan_languages|,|0|
|Para-cycling_classification|,|0|
|Yehowists|,|0|
|List_of_MeSH_codes_(C01)|,|0|
|Buick_Rendezvous|,|0|
|Chalk_heath|,|0|
|Distrust|,|0|
|Moufang_set|,|0|
|DataCite|,|0|
|Honor_Harrington|,|0|
|Henryk_Witek|,|0|
|Analog_recording|,|0|
|Global_Reporting_Initiative|,|0|
|NGC_193|,|0|
|NGC_4919|,|0|
|Outline_of_the_United_States_Virgin_Islands|,|0|
|Chrysler_Airflow|,|0|
|Mechanical_television|,|0|
|Epsilon_Aurigae|,|0|
|Ar_(Unix)|,|0|
|PHP-Nuke|,|0|
|Sharp-P-complete|,|0|
|SeaMonkey|,|0|
|Skylanders:_Spyro's_Adventure|,|0|
|Specular_holography|,|0|
|OpenBLAS|,|0|
|Carcass_(band)|,|0|
|Country_code_top-level_domain|,|0|
|Caelum|,|0|
|N_Carinae|,|0|
|Ovius_and_Novius_Calavius|,|0|
|Líbido_(band)|,|0|
|Etoy|,|0|
|PARSEC|,|0|
|80_Cancri|,|0|
|Aquarius/Let_the_Sunshine_In|,|0|
|Schubert_variety|,|0|
|Stephen_H._Davis|,|0|
|OpenScientist|,|0|
|NGC_7315|,|0|
|Werauhia_insignis|,|0|
|Petty_nobility|,|0|
|Spiritualism|,|0|
|Anna_Krylov|,|0|
|Pattern_language_(formal_languages)|,|0|
|Meetic|,|0|
|Prune_and_search|,|0|
|Messier_50|,|0|
|XO-5b|,|0|
|Dlisted|,|0|
|Precompiled_header|,|0|
|BitLord|,|0|
|Hermes_Project|,|0|
|Daisyworld|,|0|
|The_Killers|,|0|
|List_of_longest_films|,|0|
|Cooperative_MIMO|,|0|
|Taurus_(constellation)|,|0|
|Persiankiwi|,|0|
|HD_89744_b|,|0|
|Endless_Game|,|0|
|One-dimensional_symmetry_group|,|0|
|Novorossiya_TV|,|0|
|American_Telemedicine_Association|,|0|
|Rivethead|,|0|
|Bad_Radio|,|0|
|Kafr_Abdu|,|0|
|NIDDK_Office_of_Technology_Transfer_and_Development|,|0|
|Glove_problem|,|0|
|Joel_Lee_Brenner|,|0|
|Brouwer–Heyting–Kolmogorov_interpretation|,|0|
|Student_information_system|,|0|
|Trust_(electronics_company)|,|0|
